"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"3810"	"MEG_6593"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3811"	"MEG_6345"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3812"	"MEG_4053"	"Drugs"	"Cationic_antimicrobial_peptides"	"Defensin-resistant_mprF"	"MPRF"
"3813"	"MEG_6580"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3814"	"MEG_6739"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3815"	"MEG_2624"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"3816"	"MEG_7208"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"3817"	"MEG_3487"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"3818"	"MEG_3858"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERC"
"3819"	"MEG_627"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"3820"	"MEG_3503"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"3821"	"MEG_2733"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRK"
"3822"	"MEG_245"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3823"	"MEG_6397"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3824"	"MEG_4696"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3825"	"MEG_4969"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3826"	"MEG_6067"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTD"
"3827"	"MEG_3485"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"3828"	"MEG_882"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3829"	"MEG_3986"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S|RequiresSNPConfirmation"
"3830"	"MEG_7500"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANSC"
"3831"	"MEG_5431"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3832"	"MEG_2849"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMU"
"3833"	"MEG_7162"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"3834"	"MEG_1697"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CFX"
"3835"	"MEG_2367"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3836"	"MEG_3107"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"3837"	"MEG_2076"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"COPS"
"3838"	"MEG_480"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3839"	"MEG_3816"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"3840"	"MEG_4779"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3841"	"MEG_6330"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3842"	"MEG_6946"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3843"	"MEG_6603"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3844"	"MEG_3251"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRC|RequiresSNPConfirmation"
"3845"	"MEG_476"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3846"	"MEG_862"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3847"	"MEG_5334"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"3848"	"MEG_6881"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3849"	"MEG_6228"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3850"	"MEG_4973"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3851"	"MEG_2287"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3852"	"MEG_4494"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3853"	"MEG_814"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3854"	"MEG_1535"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"3855"	"MEG_2217"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3856"	"MEG_5038"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3857"	"MEG_3322"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3858"	"MEG_3227"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3859"	"MEG_2231"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3860"	"MEG_469"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3861"	"MEG_6611"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3862"	"MEG_819"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3863"	"MEG_3953"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"3864"	"MEG_1861"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3865"	"MEG_3511"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"3866"	"MEG_2920"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"
"3867"	"MEG_7192"	"Drugs"	"Tetracyclines"	"Tetracycline_transcriptional_repressor"	"TETR|RequiresSNPConfirmation"
"3868"	"MEG_7585"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"
"3869"	"MEG_863"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3870"	"MEG_427"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3871"	"MEG_6382"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3872"	"MEG_2180"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3873"	"MEG_5242"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3874"	"MEG_6870"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3875"	"MEG_1586"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"3876"	"MEG_3442"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"KAMB"
"3877"	"MEG_2577"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRE"
"3878"	"MEG_5285"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"3879"	"MEG_1283"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"BLAEC"
"3880"	"MEG_1651"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CEPA"
"3881"	"MEG_6396"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3882"	"MEG_3534"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"3883"	"MEG_982"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT4-PRIME"
"3884"	"MEG_1401"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3885"	"MEG_5856"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"QACR"
"3886"	"MEG_775"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3887"	"MEG_7397"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANG"
"3888"	"MEG_5784"	"Drugs"	"Lipopeptides"	"Colistin-resistant_mutant"	"PHOP|RequiresSNPConfirmation"
"3889"	"MEG_7767"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"3890"	"MEG_114"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3891"	"MEG_6278"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3892"	"MEG_3222"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3893"	"MEG_3512"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"KPN"
"3894"	"MEG_7762"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"3895"	"MEG_3300"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"IMI"
"3896"	"MEG_4206"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"NORA"
"3897"	"MEG_6314"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3898"	"MEG_5017"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3899"	"MEG_2666"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPSA"
"3900"	"MEG_5744"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3901"	"MEG_3108"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"3902"	"MEG_2866"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethionamide-resistant_mutant"	"ETHA|RequiresSNPConfirmation"
"3903"	"MEG_4597"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3904"	"MEG_6749"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3905"	"MEG_5010"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3906"	"MEG_6159"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"
"3907"	"MEG_2905"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FEXA"
"3908"	"MEG_5796"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"PMRA"
"3909"	"MEG_916"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3910"	"MEG_7038"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"
"3911"	"MEG_127"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3912"	"MEG_7855"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUA"
"3913"	"MEG_3906"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXC"
"3914"	"MEG_3374"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3915"	"MEG_2685"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DSBA"
"3916"	"MEG_2787"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"
"3917"	"MEG_6886"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3918"	"MEG_4448"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3919"	"MEG_1028"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"3920"	"MEG_2604"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"3921"	"MEG_4161"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"NFXB|RequiresSNPConfirmation"
"3922"	"MEG_1498"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"3923"	"MEG_4679"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3924"	"MEG_4735"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3925"	"MEG_4755"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3926"	"MEG_5713"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3927"	"MEG_4385"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3928"	"MEG_4143"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"3929"	"MEG_6012"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRD"
"3930"	"MEG_1765"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"3931"	"MEG_4047"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHI"
"3932"	"MEG_1319"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLASME"
"3933"	"MEG_7091"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETK"
"3934"	"MEG_4106"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"MYRA"
"3935"	"MEG_4880"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3936"	"MEG_1625"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"3937"	"MEG_5688"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3938"	"MEG_6544"	"Biocides"	"Peroxide_resistance"	"peroxide_resistance_protein"	"SODB"
"3939"	"MEG_2775"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM32"
"3940"	"MEG_7471"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"
"3941"	"MEG_167"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3942"	"MEG_3590"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"LIAFSR|RequiresSNPConfirmation"
"3943"	"MEG_4646"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3944"	"MEG_7665"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"3945"	"MEG_6216"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3946"	"MEG_3921"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXQ"
"3947"	"MEG_2865"	"Drugs"	"Phenicol"	"Chloramphenicol_hydrolase"	"ESTD"
"3948"	"MEG_6575"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_SMR_efflux_pump"	"SUGE"
"3949"	"MEG_6282"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3950"	"MEG_3194"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3951"	"MEG_7000"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET47"
"3952"	"MEG_7743"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"3953"	"MEG_5313"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"3954"	"MEG_2508"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"3955"	"MEG_7539"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"
"3956"	"MEG_1992"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3957"	"MEG_392"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"3958"	"MEG_1947"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3959"	"MEG_1121"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ARMR"
"3960"	"MEG_3403"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"3961"	"MEG_1725"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CKO"
"3962"	"MEG_4294"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"OPMH"
"3963"	"MEG_3027"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSX"
"3964"	"MEG_3817"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"3965"	"MEG_112"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3966"	"MEG_6882"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3967"	"MEG_6476"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3968"	"MEG_2990"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"3969"	"MEG_7824"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"YFEB"
"3970"	"MEG_4433"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3971"	"MEG_3324"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3972"	"MEG_4341"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"3973"	"MEG_6450"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3974"	"MEG_635"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"3975"	"MEG_586"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"3976"	"MEG_4766"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3977"	"MEG_5610"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3978"	"MEG_5465"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3979"	"MEG_5181"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3980"	"MEG_6321"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3981"	"MEG_2204"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3982"	"MEG_1758"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"3983"	"MEG_7106"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"3984"	"MEG_3421"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"3985"	"MEG_4065"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRA"
"3986"	"MEG_2634"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"3987"	"MEG_7262"	"Drugs"	"Nucleosides"	"Tunicamycin_resistance_protein"	"TMRB"
"3988"	"MEG_4186"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMF"
"3989"	"MEG_6390"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3990"	"MEG_3835"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_MATE_efflux_pump"	"MEPB"
"3991"	"MEG_5338"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"3992"	"MEG_6429"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3993"	"MEG_7317"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"3994"	"MEG_2313"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3995"	"MEG_7398"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"
"3996"	"MEG_7286"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"TTGA"
"3997"	"MEG_6815"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3998"	"MEG_6910"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3999"	"MEG_6048"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"RCNA"
"4000"	"MEG_6577"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_SMR_efflux_pump"	"SUGE"
"4001"	"MEG_7109"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"4002"	"MEG_7288"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"TTGB"
"4003"	"MEG_6329"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"4004"	"MEG_75"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"4005"	"MEG_279"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"4006"	"MEG_7359"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"4007"	"MEG_1646"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CEPA"
"4008"	"MEG_7831"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"YGIW"
"4009"	"MEG_5636"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"4010"	"MEG_78"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"4011"	"MEG_1404"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"4012"	"MEG_5330"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"4013"	"MEG_3190"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"4014"	"MEG_6166"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"
"4015"	"MEG_425"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"4016"	"MEG_212"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"4017"	"MEG_3392"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"4018"	"MEG_2750"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"
"4019"	"MEG_320"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"4020"	"MEG_5932"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"4021"	"MEG_1242"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAA"
"4022"	"MEG_194"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"4023"	"MEG_5054"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"4024"	"MEG_3883"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERR"
"4025"	"MEG_4579"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"4026"	"MEG_3498"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"4027"	"MEG_1887"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"4028"	"MEG_463"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"4029"	"MEG_5212"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"4030"	"MEG_1736"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CME"
"4031"	"MEG_6184"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"SFH1"
"4032"	"MEG_7593"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"
"4033"	"MEG_6175"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"SDEY"
"4034"	"MEG_3455"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KLUC"
"4035"	"MEG_1"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S|RequiresSNPConfirmation"
"4036"	"MEG_5789"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"
"4037"	"MEG_3775"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"MECA"
"4038"	"MEG_5722"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"4039"	"MEG_2758"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"
"4040"	"MEG_5420"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"PCOC"
"4041"	"MEG_7236"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"4042"	"MEG_873"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"4043"	"MEG_3083"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"GADX"
"4044"	"MEG_5693"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"4045"	"MEG_6008"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"4046"	"MEG_423"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"4047"	"MEG_1075"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"4048"	"MEG_2244"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"4049"	"MEG_563"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"4050"	"MEG_7504"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"
"4051"	"MEG_1886"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"4052"	"MEG_7331"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VAN"
"4053"	"MEG_5855"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACPB"
"4054"	"MEG_2782"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM44"
"4055"	"MEG_3922"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXQ"
"4056"	"MEG_4391"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"4057"	"MEG_3868"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERE"
"4058"	"MEG_7101"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETL"
"4059"	"MEG_6238"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"4060"	"MEG_846"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"4061"	"MEG_7560"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANXB"
"4062"	"MEG_6725"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"4063"	"MEG_788"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"4064"	"MEG_6835"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
